city,datetime,temperature,precipitation,wind_speed,wind_direction
Palma de Mallorca,2026-04-15T20:00,19.1,0.0,6.0,123
Palma de Mallorca,2026-04-15T21:00,16.6,0.0,2.7,157
Palma de Mallorca,2026-04-15T22:00,15.2,0.0,2.2,99
Palma de Mallorca,2026-04-15T23:00,14.1,0.0,3.8,73
Palma de Mallorca,2026-04-16T00:00,13.4,0.0,3.4,32
Palma de Mallorca,2026-04-16T01:00,12.5,0.0,4.1,45
Palma de Mallorca,2026-04-16T02:00,11.8,0.0,4.0,63
Palma de Mallorca,2026-04-16T03:00,11.5,0.0,4.5,61
Palma de Mallorca,2026-04-16T04:00,11.4,0.0,4.1,45
Palma de Mallorca,2026-04-16T05:00,11.4,0.0,4.1,38
Palma de Mallorca,2026-04-16T06:00,11.4,0.0,4.1,45
Palma de Mallorca,2026-04-16T07:00,11.4,0.0,4.1,52
Palma de Mallorca,2026-04-16T08:00,11.5,0.0,4.7,58
Palma de Mallorca,2026-04-16T09:00,14.0,0.0,2.5,45
Palma de Mallorca,2026-04-16T10:00,17.5,0.0,1.8,281
Palma de Mallorca,2026-04-16T11:00,20.3,0.0,4.9,253
Palma de Mallorca,2026-04-16T12:00,21.8,0.0,7.7,233
Palma de Mallorca,2026-04-16T13:00,22.5,0.0,11.0,221
Palma de Mallorca,2026-04-16T14:00,22.9,0.0,13.6,217
Palma de Mallorca,2026-04-16T15:00,23.2,0.0,15.5,222
Palma de Mallorca,2026-04-16T16:00,23.1,0.0,17.1,231
Palma de Mallorca,2026-04-16T17:00,22.7,0.0,17.6,235
Palma de Mallorca,2026-04-16T18:00,21.8,0.0,16.5,234
Palma de Mallorca,2026-04-16T19:00,20.6,0.0,14.3,231
Palma de Mallorca,2026-04-16T20:00,19.4,0.0,11.5,226
Palma de Mallorca,2026-04-16T21:00,18.2,0.0,8.2,218
Palma de Mallorca,2026-04-16T22:00,16.9,0.0,5.2,192
Palma de Mallorca,2026-04-16T23:00,15.9,0.0,3.9,158
Palma de Mallorca,2026-04-17T00:00,15.3,0.0,2.8,140
Palma de Mallorca,2026-04-17T01:00,14.9,0.0,1.6,117
Palma de Mallorca,2026-04-17T02:00,14.5,0.0,0.8,63
Palma de Mallorca,2026-04-17T03:00,13.9,0.0,1.3,34
Palma de Mallorca,2026-04-17T04:00,13.2,0.0,1.6,27
Palma de Mallorca,2026-04-17T05:00,12.8,0.0,2.1,31
Palma de Mallorca,2026-04-17T06:00,12.4,0.0,3.1,45
Palma de Mallorca,2026-04-17T07:00,12.2,0.0,4.3,48
Palma de Mallorca,2026-04-17T08:00,12.9,0.0,4.1,52
Palma de Mallorca,2026-04-17T09:00,15.1,0.0,2.3,51
Palma de Mallorca,2026-04-17T10:00,18.1,0.0,1.1,252
Palma de Mallorca,2026-04-17T11:00,20.5,0.0,4.4,235
Palma de Mallorca,2026-04-17T12:00,21.8,0.0,8.4,227
Palma de Mallorca,2026-04-17T13:00,22.4,0.0,12.7,223
Palma de Mallorca,2026-04-17T14:00,22.7,0.0,15.8,221
Palma de Mallorca,2026-04-17T15:00,22.6,0.0,17.6,223
Palma de Mallorca,2026-04-17T16:00,22.1,0.0,18.3,223
Palma de Mallorca,2026-04-17T17:00,21.5,0.0,17.8,223
Palma de Mallorca,2026-04-17T18:00,20.7,0.0,15.1,220
Palma de Mallorca,2026-04-17T19:00,19.7,0.0,11.5,212
Palma de Mallorca,2026-04-17T20:00,18.7,0.0,8.1,201
Palma de Mallorca,2026-04-17T21:00,17.5,0.0,5.4,184
Palma de Mallorca,2026-04-17T22:00,16.3,0.0,3.2,153
Palma de Mallorca,2026-04-17T23:00,15.3,0.0,3.0,104
Palma de Mallorca,2026-04-18T00:00,14.7,0.0,3.2,70
Palma de Mallorca,2026-04-18T01:00,14.3,0.0,3.5,42
Palma de Mallorca,2026-04-18T02:00,14.0,0.0,4.0,27
Palma de Mallorca,2026-04-18T03:00,14.1,0.0,4.2,20
Palma de Mallorca,2026-04-18T04:00,14.2,0.0,4.2,20
Palma de Mallorca,2026-04-18T05:00,14.2,0.0,4.0,27
Palma de Mallorca,2026-04-18T06:00,14.0,0.0,4.3,24
Palma de Mallorca,2026-04-18T07:00,13.7,0.0,4.7,23
Palma de Mallorca,2026-04-18T08:00,14.1,0.0,4.2,20
Palma de Mallorca,2026-04-18T09:00,15.8,0.0,1.9,22
Palma de Mallorca,2026-04-18T10:00,18.2,0.0,1.5,194
Palma de Mallorca,2026-04-18T11:00,20.1,0.0,5.0,201
Palma de Mallorca,2026-04-18T12:00,21.2,0.0,8.4,205
Palma de Mallorca,2026-04-18T13:00,21.9,0.0,11.6,210
Palma de Mallorca,2026-04-18T14:00,22.3,0.0,13.9,211
Palma de Mallorca,2026-04-18T15:00,22.4,0.0,15.1,213
Palma de Mallorca,2026-04-18T16:00,22.2,0.0,15.3,214
Palma de Mallorca,2026-04-18T17:00,21.9,0.0,14.7,216
Palma de Mallorca,2026-04-18T18:00,21.3,0.0,12.6,217
Palma de Mallorca,2026-04-18T19:00,20.6,0.0,9.6,214
Palma de Mallorca,2026-04-18T20:00,19.8,0.0,6.5,214
Palma de Mallorca,2026-04-18T21:00,18.9,0.0,3.2,207
Palma de Mallorca,2026-04-18T22:00,18.0,0.0,1.0,135
Palma de Mallorca,2026-04-18T23:00,17.0,0.0,2.6,56
Palma de Mallorca,2026-04-19T00:00,15.9,0.0,3.8,41
Palma de Mallorca,2026-04-19T01:00,14.9,0.0,5.0,30
Palma de Mallorca,2026-04-19T02:00,14.1,0.0,5.5,23
Palma de Mallorca,2026-04-19T03:00,13.8,0.0,5.7,18
Palma de Mallorca,2026-04-19T04:00,13.8,0.0,5.2,16
Palma de Mallorca,2026-04-19T05:00,13.8,0.0,5.2,16
Palma de Mallorca,2026-04-19T06:00,13.2,0.0,5.6,15
Palma de Mallorca,2026-04-19T07:00,12.5,0.0,6.4,16
Palma de Mallorca,2026-04-19T08:00,12.8,0.0,6.3,24
Palma de Mallorca,2026-04-19T09:00,14.9,0.0,6.4,47
Palma de Mallorca,2026-04-19T10:00,17.9,0.0,7.8,77
Palma de Mallorca,2026-04-19T11:00,20.4,0.0,9.7,92
Palma de Mallorca,2026-04-19T12:00,21.9,0.0,11.1,103
Palma de Mallorca,2026-04-19T13:00,22.9,0.0,12.3,111
Palma de Mallorca,2026-04-19T14:00,23.5,0.0,12.2,118
Palma de Mallorca,2026-04-19T15:00,23.7,0.0,9.9,134
Palma de Mallorca,2026-04-19T16:00,23.6,0.0,7.5,163
Palma de Mallorca,2026-04-19T17:00,23.1,0.0,7.2,180
Palma de Mallorca,2026-04-19T18:00,22.3,0.0,7.2,153
Palma de Mallorca,2026-04-19T19:00,21.1,0.0,10.6,118
Palma de Mallorca,2026-04-19T20:00,20.0,0.0,13.5,106
Palma de Mallorca,2026-04-19T21:00,18.8,0.0,11.7,99
Palma de Mallorca,2026-04-19T22:00,17.7,0.0,7.6,87
Palma de Mallorca,2026-04-19T23:00,16.6,0.0,5.2,65
Málaga Costa del Sol,2026-04-13T00:00,17.2,0.0,15.8,291
Málaga Costa del Sol,2026-04-13T01:00,16.4,0.0,16.4,296
Málaga Costa del Sol,2026-04-13T02:00,15.5,0.0,20.5,294
Málaga Costa del Sol,2026-04-13T03:00,14.6,0.0,22.6,299
Málaga Costa del Sol,2026-04-13T04:00,13.9,0.0,19.9,302
Málaga Costa del Sol,2026-04-13T05:00,13.2,0.0,19.3,297
Málaga Costa del Sol,2026-04-13T06:00,12.5,0.0,17.9,300
Málaga Costa del Sol,2026-04-13T07:00,12.0,0.0,14.8,299
Málaga Costa del Sol,2026-04-13T08:00,11.6,0.0,13.2,292
Málaga Costa del Sol,2026-04-13T09:00,11.8,0.0,14.4,292
Málaga Costa del Sol,2026-04-13T10:00,12.8,0.0,17.3,301
Málaga Costa del Sol,2026-04-13T11:00,14.0,0.0,18.8,302
Málaga Costa del Sol,2026-04-13T12:00,15.4,0.0,18.2,304
Málaga Costa del Sol,2026-04-13T13:00,17.0,0.0,17.3,312
Málaga Costa del Sol,2026-04-13T14:00,18.3,0.0,18.4,320
Málaga Costa del Sol,2026-04-13T15:00,18.9,0.0,19.1,317
Málaga Costa del Sol,2026-04-13T16:00,19.7,0.0,20.4,328
Málaga Costa del Sol,2026-04-13T17:00,19.9,0.0,18.5,327
Málaga Costa del Sol,2026-04-13T18:00,19.9,0.0,20.5,326
Málaga Costa del Sol,2026-04-13T19:00,19.7,0.0,17.9,320
Málaga Costa del Sol,2026-04-13T20:00,19.4,0.0,12.4,330
Málaga Costa del Sol,2026-04-13T21:00,18.5,0.0,7.7,307
Málaga Costa del Sol,2026-04-13T22:00,17.5,0.0,7.3,290
Málaga Costa del Sol,2026-04-13T23:00,16.7,0.0,7.2,288
Málaga Costa del Sol,2026-04-14T00:00,16.2,0.0,6.5,289
Málaga Costa del Sol,2026-04-14T01:00,15.6,0.0,6.8,295
Málaga Costa del Sol,2026-04-14T02:00,15.1,0.0,7.4,299
Málaga Costa del Sol,2026-04-14T03:00,14.7,0.0,9.4,302
Málaga Costa del Sol,2026-04-14T04:00,14.6,0.0,10.9,304
Málaga Costa del Sol,2026-04-14T05:00,14.4,0.0,10.8,300
Málaga Costa del Sol,2026-04-14T06:00,14.2,0.0,11.1,295
Málaga Costa del Sol,2026-04-14T07:00,14.1,0.0,11.3,292
Málaga Costa del Sol,2026-04-14T08:00,13.9,0.0,11.1,295
Málaga Costa del Sol,2026-04-14T09:00,14.5,0.0,12.4,300
Málaga Costa del Sol,2026-04-14T10:00,15.6,0.0,14.2,300
Málaga Costa del Sol,2026-04-14T11:00,16.9,0.0,17.0,302
Málaga Costa del Sol,2026-04-14T12:00,18.6,0.0,17.5,302
Málaga Costa del Sol,2026-04-14T13:00,20.1,0.0,17.7,308
Málaga Costa del Sol,2026-04-14T14:00,21.4,0.0,16.4,310
Málaga Costa del Sol,2026-04-14T15:00,22.4,0.0,15.8,311
Málaga Costa del Sol,2026-04-14T16:00,23.3,0.0,16.1,321
Málaga Costa del Sol,2026-04-14T17:00,23.7,0.0,17.0,328
Málaga Costa del Sol,2026-04-14T18:00,23.7,0.0,18.0,334
Málaga Costa del Sol,2026-04-14T19:00,23.1,0.0,17.4,336
Málaga Costa del Sol,2026-04-14T20:00,22.4,0.0,13.9,329
Málaga Costa del Sol,2026-04-14T21:00,21.0,0.0,9.8,306
Málaga Costa del Sol,2026-04-14T22:00,19.8,0.0,8.3,288
Málaga Costa del Sol,2026-04-14T23:00,18.6,0.0,7.9,294
Málaga Costa del Sol,2026-04-15T00:00,17.6,0.0,7.9,300
Málaga Costa del Sol,2026-04-15T01:00,17.2,0.0,8.9,302
Málaga Costa del Sol,2026-04-15T02:00,17.0,0.0,9.3,298
Málaga Costa del Sol,2026-04-15T03:00,16.9,0.0,9.8,294
Málaga Costa del Sol,2026-04-15T04:00,16.7,0.0,9.8,294
Málaga Costa del Sol,2026-04-15T05:00,16.5,0.0,9.5,295
Málaga Costa del Sol,2026-04-15T06:00,16.4,0.0,9.5,295
Málaga Costa del Sol,2026-04-15T07:00,16.2,0.0,9.4,293
Málaga Costa del Sol,2026-04-15T08:00,15.8,0.0,8.9,291
Málaga Costa del Sol,2026-04-15T09:00,16.7,0.0,8.7,294
Málaga Costa del Sol,2026-04-15T10:00,18.9,0.0,8.4,295
Málaga Costa del Sol,2026-04-15T11:00,20.8,0.0,7.4,293
Málaga Costa del Sol,2026-04-15T12:00,22.6,0.0,6.2,291
Málaga Costa del Sol,2026-04-15T13:00,24.4,0.0,3.4,252
Málaga Costa del Sol,2026-04-15T14:00,24.7,0.0,8.5,152
Málaga Costa del Sol,2026-04-15T15:00,24.0,0.0,10.8,150
Málaga Costa del Sol,2026-04-15T16:00,23.9,0.0,9.8,152
Málaga Costa del Sol,2026-04-15T17:00,23.8,0.0,9.4,140
Málaga Costa del Sol,2026-04-15T18:00,23.0,0.0,9.4,130
Málaga Costa del Sol,2026-04-15T19:00,22.2,0.0,7.1,131
Málaga Costa del Sol,2026-04-15T20:00,21.2,0.0,4.9,107
Málaga Costa del Sol,2026-04-15T21:00,19.8,0.0,1.9,112
Málaga Costa del Sol,2026-04-15T22:00,18.8,0.0,1.8,127
Málaga Costa del Sol,2026-04-15T23:00,18.0,0.0,2.1,211
Málaga Costa del Sol,2026-04-16T00:00,17.3,0.0,1.1,252
Málaga Costa del Sol,2026-04-16T01:00,16.6,0.0,1.1,342
Málaga Costa del Sol,2026-04-16T02:00,15.9,0.0,0.7,360
Málaga Costa del Sol,2026-04-16T03:00,15.5,0.0,3.3,311
Málaga Costa del Sol,2026-04-16T04:00,14.6,0.0,4.4,305
Málaga Costa del Sol,2026-04-16T05:00,14.1,0.0,5.8,292
Málaga Costa del Sol,2026-04-16T06:00,14.0,0.0,6.6,292
Málaga Costa del Sol,2026-04-16T07:00,13.6,0.0,6.5,289
Málaga Costa del Sol,2026-04-16T08:00,13.3,0.0,5.7,288
Málaga Costa del Sol,2026-04-16T09:00,15.5,0.0,4.6,288
Málaga Costa del Sol,2026-04-16T10:00,18.5,0.0,2.7,293
Málaga Costa del Sol,2026-04-16T11:00,20.9,0.0,0.4,270
Málaga Costa del Sol,2026-04-16T12:00,21.9,0.0,3.1,126
Málaga Costa del Sol,2026-04-16T13:00,22.2,0.0,6.7,126
Málaga Costa del Sol,2026-04-16T14:00,22.3,0.0,9.3,126
Málaga Costa del Sol,2026-04-16T15:00,22.3,0.0,10.3,126
Málaga Costa del Sol,2026-04-16T16:00,22.1,0.0,10.0,128
Málaga Costa del Sol,2026-04-16T17:00,21.6,0.0,9.2,129
Málaga Costa del Sol,2026-04-16T18:00,21.0,0.0,8.4,130
Málaga Costa del Sol,2026-04-16T19:00,20.2,0.0,7.4,129
Málaga Costa del Sol,2026-04-16T20:00,19.4,0.0,5.6,130
Málaga Costa del Sol,2026-04-16T21:00,18.6,0.0,3.1,144
Málaga Costa del Sol,2026-04-16T22:00,17.9,0.0,1.3,214
Málaga Costa del Sol,2026-04-16T23:00,17.2,0.0,2.9,277
Málaga Costa del Sol,2026-04-17T00:00,16.5,0.0,3.5,294
Málaga Costa del Sol,2026-04-17T01:00,15.9,0.0,3.8,311
Málaga Costa del Sol,2026-04-17T02:00,15.3,0.0,3.8,319
Málaga Costa del Sol,2026-04-17T03:00,14.8,0.0,4.3,312
Málaga Costa del Sol,2026-04-17T04:00,14.3,0.0,4.5,299
Málaga Costa del Sol,2026-04-17T05:00,13.9,0.0,5.0,291
Málaga Costa del Sol,2026-04-17T06:00,13.2,0.0,5.5,293
Málaga Costa del Sol,2026-04-17T07:00,12.5,0.0,5.6,297
Málaga Costa del Sol,2026-04-17T08:00,12.7,0.0,5.0,300
Málaga Costa del Sol,2026-04-17T09:00,14.5,0.0,3.6,307
Málaga Costa del Sol,2026-04-17T10:00,17.2,0.0,1.5,346
Málaga Costa del Sol,2026-04-17T11:00,19.4,0.0,1.8,90
Málaga Costa del Sol,2026-04-17T12:00,20.4,0.0,5.3,118
Málaga Costa del Sol,2026-04-17T13:00,20.9,0.0,9.2,129
Málaga Costa del Sol,2026-04-17T14:00,21.2,0.0,12.0,131
Málaga Costa del Sol,2026-04-17T15:00,21.4,0.0,11.7,133
Málaga Costa del Sol,2026-04-17T16:00,21.4,0.0,10.2,135
Málaga Costa del Sol,2026-04-17T17:00,21.2,0.0,8.4,137
Málaga Costa del Sol,2026-04-17T18:00,20.9,0.0,6.9,137
Málaga Costa del Sol,2026-04-17T19:00,20.3,0.0,5.4,138
Málaga Costa del Sol,2026-04-17T20:00,19.7,0.0,3.8,139
Málaga Costa del Sol,2026-04-17T21:00,19.1,0.0,2.1,149
Málaga Costa del Sol,2026-04-17T22:00,18.3,0.0,1.0,225
Málaga Costa del Sol,2026-04-17T23:00,17.5,0.0,2.2,279
Málaga Costa del Sol,2026-04-18T00:00,16.3,0.0,3.3,301
Málaga Costa del Sol,2026-04-18T01:00,15.0,0.0,4.1,314
Málaga Costa del Sol,2026-04-18T02:00,13.9,0.0,4.6,317
Málaga Costa del Sol,2026-04-18T03:00,12.8,0.0,5.1,315
Málaga Costa del Sol,2026-04-18T04:00,12.1,0.0,5.1,309
Málaga Costa del Sol,2026-04-18T05:00,11.5,0.0,5.2,304
Málaga Costa del Sol,2026-04-18T06:00,10.8,0.0,5.5,302
Málaga Costa del Sol,2026-04-18T07:00,10.4,0.0,6.0,303
Málaga Costa del Sol,2026-04-18T08:00,11.0,0.0,5.5,302
Málaga Costa del Sol,2026-04-18T09:00,13.8,0.0,4.5,299
Málaga Costa del Sol,2026-04-18T10:00,17.8,0.0,3.1,291
Málaga Costa del Sol,2026-04-18T11:00,21.0,0.0,1.5,256
Málaga Costa del Sol,2026-04-18T12:00,22.6,0.0,3.4,162
Málaga Costa del Sol,2026-04-18T13:00,23.5,0.0,7.6,149
Málaga Costa del Sol,2026-04-18T14:00,24.0,0.0,10.6,145
Málaga Costa del Sol,2026-04-18T15:00,24.2,0.0,11.2,147
Málaga Costa del Sol,2026-04-18T16:00,24.1,0.0,10.2,148
Málaga Costa del Sol,2026-04-18T17:00,23.8,0.0,9.0,151
Málaga Costa del Sol,2026-04-18T18:00,23.3,0.0,7.4,151
Málaga Costa del Sol,2026-04-18T19:00,22.6,0.0,5.3,152
Málaga Costa del Sol,2026-04-18T20:00,21.7,0.0,3.4,148
Málaga Costa del Sol,2026-04-18T21:00,20.7,0.0,1.5,135
Málaga Costa del Sol,2026-04-18T22:00,19.6,0.0,0.4,360
Málaga Costa del Sol,2026-04-18T23:00,18.4,0.0,1.9,338
Málaga Costa del Sol,2026-04-19T00:00,17.2,0.0,3.2,333
Málaga Costa del Sol,2026-04-19T01:00,15.9,0.0,3.7,331
Málaga Costa del Sol,2026-04-19T02:00,14.8,0.0,4.5,331
Málaga Costa del Sol,2026-04-19T03:00,13.9,0.0,5.5,328
Málaga Costa del Sol,2026-04-19T04:00,13.3,0.0,6.5,326
Málaga Costa del Sol,2026-04-19T05:00,12.7,0.0,7.0,325
Málaga Costa del Sol,2026-04-19T06:00,11.8,0.0,7.5,325
Málaga Costa del Sol,2026-04-19T07:00,11.0,0.0,7.7,323
Málaga Costa del Sol,2026-04-19T08:00,11.4,0.0,6.9,321
Málaga Costa del Sol,2026-04-19T09:00,14.0,0.0,4.6,315
Málaga Costa del Sol,2026-04-19T10:00,17.8,0.0,1.5,284
Málaga Costa del Sol,2026-04-19T11:00,21.0,0.0,2.2,171
Málaga Costa del Sol,2026-04-19T12:00,22.7,0.0,5.2,146
Málaga Costa del Sol,2026-04-19T13:00,23.7,0.0,8.2,139
Málaga Costa del Sol,2026-04-19T14:00,24.3,0.0,10.2,138
Málaga Costa del Sol,2026-04-19T15:00,24.7,0.0,10.7,140
Málaga Costa del Sol,2026-04-19T16:00,24.7,0.0,10.4,146
Málaga Costa del Sol,2026-04-19T17:00,24.4,0.0,9.5,151
Málaga Costa del Sol,2026-04-19T18:00,23.8,0.0,8.2,151
Málaga Costa del Sol,2026-04-19T19:00,22.8,0.0,6.4,153
Málaga Costa del Sol,2026-04-19T20:00,21.6,0.0,4.5,151
Málaga Costa del Sol,2026-04-19T21:00,20.3,0.0,2.3,129
Málaga Costa del Sol,2026-04-19T22:00,18.7,0.0,2.3,51
Málaga Costa del Sol,2026-04-19T23:00,17.4,0.0,3.5,24
Alicante Elche,2026-04-13T00:00,14.0,5.5,7.0,125
Alicante Elche,2026-04-13T01:00,13.8,1.2,10.0,139
Alicante Elche,2026-04-13T02:00,13.6,0.1,12.2,124
Alicante Elche,2026-04-13T03:00,13.4,6.2,4.5,194
Alicante Elche,2026-04-13T04:00,14.0,6.8,9.0,344
Alicante Elche,2026-04-13T05:00,12.7,0.0,11.1,54
Alicante Elche,2026-04-13T06:00,12.6,0.0,6.9,231
Alicante Elche,2026-04-13T07:00,12.4,0.0,15.9,308
Alicante Elche,2026-04-13T08:00,12.5,0.0,11.7,342
Alicante Elche,2026-04-13T09:00,12.8,0.0,10.6,332
Alicante Elche,2026-04-13T10:00,13.5,0.0,15.3,333
Alicante Elche,2026-04-13T11:00,14.7,0.0,18.5,333
Alicante Elche,2026-04-13T12:00,16.1,0.0,18.9,342
Alicante Elche,2026-04-13T13:00,17.4,0.0,17.3,343
Alicante Elche,2026-04-13T14:00,18.9,0.0,15.4,349
Alicante Elche,2026-04-13T15:00,19.7,0.0,16.0,352
Alicante Elche,2026-04-13T16:00,19.8,0.0,13.8,20
Alicante Elche,2026-04-13T17:00,18.0,0.0,15.2,104
Alicante Elche,2026-04-13T18:00,17.7,0.0,16.2,143
Alicante Elche,2026-04-13T19:00,17.0,0.0,14.4,158
Alicante Elche,2026-04-13T20:00,16.3,0.0,10.0,165
Alicante Elche,2026-04-13T21:00,15.7,0.0,6.2,159
Alicante Elche,2026-04-13T22:00,15.1,0.0,1.4,180
Alicante Elche,2026-04-13T23:00,14.7,0.0,2.4,333
Alicante Elche,2026-04-14T00:00,13.7,0.0,4.0,333
Alicante Elche,2026-04-14T01:00,12.8,0.0,5.2,295
Alicante Elche,2026-04-14T02:00,12.1,0.0,5.0,291
Alicante Elche,2026-04-14T03:00,11.7,0.0,6.5,289
Alicante Elche,2026-04-14T04:00,12.1,0.0,7.3,290
Alicante Elche,2026-04-14T05:00,12.5,0.0,7.6,295
Alicante Elche,2026-04-14T06:00,12.8,0.0,7.9,294
Alicante Elche,2026-04-14T07:00,12.9,0.0,8.4,301
Alicante Elche,2026-04-14T08:00,13.1,0.0,9.0,299
Alicante Elche,2026-04-14T09:00,14.4,0.0,11.8,301
Alicante Elche,2026-04-14T10:00,15.7,0.0,14.3,309
Alicante Elche,2026-04-14T11:00,17.7,0.0,15.8,315
Alicante Elche,2026-04-14T12:00,19.3,0.0,12.2,326
Alicante Elche,2026-04-14T13:00,20.7,0.0,15.2,14
Alicante Elche,2026-04-14T14:00,21.1,0.0,13.5,46
Alicante Elche,2026-04-14T15:00,20.8,0.0,9.1,83
Alicante Elche,2026-04-14T16:00,20.3,0.0,17.9,128
Alicante Elche,2026-04-14T17:00,19.6,0.0,15.0,134
Alicante Elche,2026-04-14T18:00,18.7,0.0,12.3,128
Alicante Elche,2026-04-14T19:00,18.2,0.0,8.4,155
Alicante Elche,2026-04-14T20:00,17.4,0.0,7.8,167
Alicante Elche,2026-04-14T21:00,16.5,0.0,1.8,180
Alicante Elche,2026-04-14T22:00,15.9,0.0,2.9,360
Alicante Elche,2026-04-14T23:00,14.8,0.0,3.2,333
Alicante Elche,2026-04-15T00:00,14.0,0.0,3.8,319
Alicante Elche,2026-04-15T01:00,13.5,0.0,4.4,305
Alicante Elche,2026-04-15T02:00,13.2,0.0,5.0,300
Alicante Elche,2026-04-15T03:00,12.8,0.0,5.0,300
Alicante Elche,2026-04-15T04:00,12.3,0.0,5.5,293
Alicante Elche,2026-04-15T05:00,12.0,0.0,5.5,293
Alicante Elche,2026-04-15T06:00,11.5,0.0,5.9,281
Alicante Elche,2026-04-15T07:00,11.3,0.0,5.5,281
Alicante Elche,2026-04-15T08:00,11.1,0.0,5.9,281
Alicante Elche,2026-04-15T09:00,12.7,0.0,4.6,288
Alicante Elche,2026-04-15T10:00,16.2,0.0,1.9,248
Alicante Elche,2026-04-15T11:00,18.5,0.0,3.1,159
Alicante Elche,2026-04-15T12:00,19.9,0.0,6.3,149
Alicante Elche,2026-04-15T13:00,20.8,0.0,8.7,138
Alicante Elche,2026-04-15T14:00,21.2,0.0,11.0,142
Alicante Elche,2026-04-15T15:00,21.4,0.0,11.5,136
Alicante Elche,2026-04-15T16:00,21.2,0.0,12.6,121
Alicante Elche,2026-04-15T17:00,20.6,0.0,12.3,122
Alicante Elche,2026-04-15T18:00,19.9,0.0,10.5,128
Alicante Elche,2026-04-15T19:00,19.4,0.0,7.1,139
Alicante Elche,2026-04-15T20:00,18.7,0.0,5.4,143
Alicante Elche,2026-04-15T21:00,18.0,0.0,2.3,129
Alicante Elche,2026-04-15T22:00,17.2,0.0,0.8,117
Alicante Elche,2026-04-15T23:00,16.7,0.0,0.5,45
Alicante Elche,2026-04-16T00:00,16.4,0.0,0.8,333
Alicante Elche,2026-04-16T01:00,15.9,0.0,3.1,306
Alicante Elche,2026-04-16T02:00,15.5,0.0,2.8,310
Alicante Elche,2026-04-16T03:00,15.3,0.0,1.8,307
Alicante Elche,2026-04-16T04:00,15.2,0.0,1.9,22
Alicante Elche,2026-04-16T05:00,15.0,0.0,3.3,13
Alicante Elche,2026-04-16T06:00,14.5,0.0,3.6,360
Alicante Elche,2026-04-16T07:00,14.2,0.0,3.7,331
Alicante Elche,2026-04-16T08:00,14.0,0.0,3.6,323
Alicante Elche,2026-04-16T09:00,15.4,0.0,2.8,320
Alicante Elche,2026-04-16T10:00,17.5,0.0,1.5,346
Alicante Elche,2026-04-16T11:00,19.3,0.0,1.1,90
Alicante Elche,2026-04-16T12:00,20.5,0.0,4.2,121
Alicante Elche,2026-04-16T13:00,21.4,0.0,7.9,129
Alicante Elche,2026-04-16T14:00,21.9,0.0,11.0,131
Alicante Elche,2026-04-16T15:00,22.1,0.0,12.5,134
Alicante Elche,2026-04-16T16:00,21.9,0.0,13.2,137
Alicante Elche,2026-04-16T17:00,21.4,0.0,12.8,140
Alicante Elche,2026-04-16T18:00,20.8,0.0,11.0,142
Alicante Elche,2026-04-16T19:00,19.9,0.0,8.2,142
Alicante Elche,2026-04-16T20:00,18.9,0.0,5.7,145
Alicante Elche,2026-04-16T21:00,18.0,0.0,3.9,158
Alicante Elche,2026-04-16T22:00,17.0,0.0,2.5,188
Alicante Elche,2026-04-16T23:00,16.1,0.0,2.3,231
Alicante Elche,2026-04-17T00:00,15.4,0.0,2.9,263
Alicante Elche,2026-04-17T01:00,14.7,0.0,3.7,281
Alicante Elche,2026-04-17T02:00,14.2,0.0,4.2,290
Alicante Elche,2026-04-17T03:00,13.9,0.0,4.6,288
Alicante Elche,2026-04-17T04:00,13.9,0.0,4.8,283
Alicante Elche,2026-04-17T05:00,13.9,0.0,5.1,278
Alicante Elche,2026-04-17T06:00,13.7,0.0,5.1,278
Alicante Elche,2026-04-17T07:00,13.6,0.0,5.1,274
Alicante Elche,2026-04-17T08:00,14.1,0.0,4.3,270
Alicante Elche,2026-04-17T09:00,15.5,0.0,3.1,249
Alicante Elche,2026-04-17T10:00,17.5,0.0,2.4,207
Alicante Elche,2026-04-17T11:00,19.3,0.0,3.6,174
Alicante Elche,2026-04-17T12:00,20.8,0.0,5.5,169
Alicante Elche,2026-04-17T13:00,22.1,0.0,7.8,167
Alicante Elche,2026-04-17T14:00,22.9,0.0,9.3,164
Alicante Elche,2026-04-17T15:00,22.9,0.0,10.8,159
Alicante Elche,2026-04-17T16:00,22.3,0.0,11.9,151
Alicante Elche,2026-04-17T17:00,21.7,0.0,12.2,146
Alicante Elche,2026-04-17T18:00,21.0,0.0,10.0,142
Alicante Elche,2026-04-17T19:00,20.2,0.0,6.9,137
Alicante Elche,2026-04-17T20:00,19.3,0.0,3.8,131
Alicante Elche,2026-04-17T21:00,18.5,0.0,2.1,149
Alicante Elche,2026-04-17T22:00,17.7,0.0,1.8,217
Alicante Elche,2026-04-17T23:00,16.9,0.0,3.1,249
Alicante Elche,2026-04-18T00:00,15.9,0.0,3.8,280
Alicante Elche,2026-04-18T01:00,14.9,0.0,4.5,305
Alicante Elche,2026-04-18T02:00,14.0,0.0,5.2,320
Alicante Elche,2026-04-18T03:00,13.3,0.0,6.0,327
Alicante Elche,2026-04-18T04:00,12.8,0.0,6.3,329
Alicante Elche,2026-04-18T05:00,12.5,0.0,6.8,328
Alicante Elche,2026-04-18T06:00,12.0,0.0,7.6,329
Alicante Elche,2026-04-18T07:00,11.6,0.0,8.2,331
Alicante Elche,2026-04-18T08:00,12.2,0.0,7.6,329
